province,ID,name,grade,lat,lon,alt,pressureAlt
黑龙江,50246,塔河,基本站,52.35,124.716666666667,361.9,363
黑龙江,50247,呼中,基本站,52.0333333333333,123.566666666667,514.5,514.9
黑龙江,50349,新林,基本站,51.6666666666667,124.4,501.5,502.2
黑龙江,50353,呼玛,基本站,51.7333333333333,126.633333333333,173.9,174.8
黑龙江,50442,加格达奇,基准站,50.4,124.116666666667,371.7,372.7
黑龙江,50468,爱辉,基本站,50.25,127.45,166.4,167.4
黑龙江,50557,嫩江,基本站,49.1666666666667,125.233333333333,242.2,243
黑龙江,50564,孙吴,基准站,49.4333333333333,127.35,234.5,236
黑龙江,50566,逊克,一般站,49.55,128.466666666667,116,117.4
黑龙江,50646,讷河,一般站,48.4833333333333,124.85,202.8,204.4
黑龙江,50655,五大连池,一般站,48.5,126.183333333333,266.8,268.2
黑龙江,50656,北安,基本站,48.25,126.5,278.4,279.1
黑龙江,50658,克山,基本站,48.05,125.883333333333,236,237
黑龙江,50659,克东,一般站,48.0333333333333,126.25,291.8,293.1
黑龙江,50673,嘉荫,一般站,48.8833333333333,130.4,90.4,92.3
黑龙江,50674,乌伊岭,基准站,48.5666666666667,129.433333333333,404.5,406
黑龙江,50739,龙江,基本站,47.3,123.25,209.3,209.9
黑龙江,50741,甘南,一般站,47.9333333333333,123.5,185.2,186.3
黑龙江,50742,富裕,基准站,47.8,124.483333333333,162.7,163.8
黑龙江,50745,齐齐哈尔,基本站,47.3833333333333,123.916666666667,147.1,148
黑龙江,50749,林甸,一般站,47.1833333333333,124.833333333333,154.6,156.1
黑龙江,50750,依安,一般站,47.9,125.3,226.4,227.9
黑龙江,50755,拜泉,一般站,47.6166666666667,126.066666666667,249.8,251.2
黑龙江,50756,海伦,基准站,47.45,126.866666666667,247.4,248
黑龙江,50758,明水,基本站,47.1833333333333,125.9,246,248.3
黑龙江,50767,绥棱,一般站,47.2333333333333,127.1,202.7,204
黑龙江,50772,五营,一般站,48.1,129.233333333333,288,299.1
黑龙江,50774,伊春,基本站,47.7,128.833333333333,264.8,265.8
黑龙江,50775,鹤岗,一般站,47.3333333333333,130.2,182.3,183.3
黑龙江,50776,萝北,一般站,47.5666666666667,130.833333333333,83.3,84.7
黑龙江,50778,同江,基准站,47.6666666666667,132.533333333333,57.5,59.1
黑龙江,50779,抚远,一般站,48.3666666666667,134.283333333333,40,41.2
黑龙江,50787,绥滨,一般站,47.3166666666667,131.833333333333,62.7,63.7
黑龙江,50788,富锦,基本站,47.2333333333333,131.983333333333,66.4,68.4
黑龙江,50842,杜蒙,一般站,46.8333333333333,124.416666666667,145.4,146.9
黑龙江,50844,泰来,基本站,46.4,123.45,138.8,139.5
黑龙江,50850,大庆,一般站,46.5666666666667,125.133333333333,147.2,148.4
黑龙江,50851,青冈,一般站,46.6833333333333,126.083333333333,207.4,208.8
黑龙江,50852,望奎,一般站,46.8333333333333,126.45,169.1,170.4
黑龙江,50853,北林,基本站,46.6166666666667,126.966666666667,179.6,181.2
黑龙江,50854,安达,基本站,46.3833333333333,125.316666666667,149.3,150.4
黑龙江,50858,肇东,一般站,46.0166666666667,125.8,159.5,161
黑龙江,50859,兰西,一般站,46.2833333333333,126.283333333333,169.3,169.9
黑龙江,50861,庆安,一般站,46.8833333333333,127.483333333333,182.4,183.2
黑龙江,50862,铁力,基本站,46.9833333333333,127.983333333333,206,207
黑龙江,50867,巴彦,一般站,46.0833333333333,127.35,134.1,135.5
黑龙江,50871,汤原,一般站,46.7333333333333,129.883333333333,95.1,96.4
黑龙江,50873,佳木斯,基准站,46.7833333333333,130.3,82,83.1
黑龙江,50877,依兰,基本站,46.3,129.583333333333,100.1,101.6
黑龙江,50878,桦川,一般站,47,130.716666666667,78.2,79.2
黑龙江,50879,桦南,一般站,46.2166666666667,130.55,187,188
黑龙江,50880,集贤,一般站,46.7333333333333,131.116666666667,102.3,103.9
黑龙江,50881,友谊,一般站,46.7833333333333,131.783333333333,70.5,71.3
黑龙江,50884,双鸭山,一般站,46.6333333333333,131.15,175.3,176.8
黑龙江,50888,宝清,基本站,46.3833333333333,132.166666666667,79.6,80.6
黑龙江,50892,饶河,一般站,46.8,134,54.4,55.3
黑龙江,50950,肇州,基准站,45.7,125.25,148.7,150.2
黑龙江,50953,哈尔滨,基本站,45.9333333333333,126.566666666667,118.3,117.7
黑龙江,50954,肇源,一般站,45.5,125.083333333333,127.5,123
黑龙江,50955,双城,基本站,45.4,126.316666666667,168.3,168.8
黑龙江,50956,呼兰,一般站,46.0833333333333,126.766666666667,134.5,135.3
黑龙江,50958,阿城,一般站,45.5333333333333,126.933333333333,168.2,166.6
黑龙江,50960,宾县,一般站,45.7333333333333,127.383333333333,184.2,184.1
黑龙江,50962,木兰,一般站,45.95,128.033333333333,112.1,113.5
黑龙江,50963,通河,基本站,45.9666666666667,128.733333333333,108.6,110
黑龙江,50964,方正,一般站,45.8333333333333,128.8,119.3,120.2
黑龙江,50965,延寿,一般站,45.4333333333333,128.266666666667,167.2,168.3
黑龙江,50968,尚志,基准站,45.2166666666667,127.966666666667,189.7,191
黑龙江,50971,七台河,一般站,45.7666666666667,131.016666666667,223.5,225.1
黑龙江,50973,勃利,基本站,45.75,130.6,234.4,235.2
黑龙江,50978,鸡西,基本站,45.3,130.916666666667,272.5,273.1
黑龙江,50979,林口,一般站,45.2666666666667,130.233333333333,274.7,275.7
黑龙江,50983,虎林,基本站,45.7666666666667,132.966666666667,100.2,101.1
黑龙江,50985,密山,一般站,45.55,131.866666666667,151.7,153.1
黑龙江,50987,鸡东,一般站,45.2666666666667,131.1,219.9,220.9
黑龙江,54080,五常,一般站,44.9,127.15,194.6,196.5
黑龙江,54092,海林,一般站,44.6,129.4,292.1,294.8
黑龙江,54093,穆棱,一般站,44.9333333333333,130.55,266.3,266.9
黑龙江,54094,牡丹江,基本站,44.5,129.666666666667,305.7,306.5
黑龙江,54096,绥芬河,基本站,44.3833333333333,131.166666666667,567.8,568.6
黑龙江,54098,宁安,一般站,44.3333333333333,129.466666666667,267.9,268.8
黑龙江,54099,东宁,一般站,44.0833333333333,131.133333333333,148.6,151.3
湖北,57249,竹溪,一般站,32.3166666666667,109.683333333333,448.2,449.6
湖北,57251,郧西,基准站,33,110.4,317.3,318.1
湖北,57253,郧阳,一般站,32.8333333333333,110.866666666667,244.8,245.6
湖北,57256,十堰,基本站,32.65,110.783333333333,286.5,287.3
湖北,57257,竹山,一般站,32.2333333333333,110.233333333333,307,308.4
湖北,57259,房县,基本站,32.05,110.75,426.9,427.9
湖北,57260,丹江口,一般站,32.5666666666667,111.516666666667,133.4,134.8
湖北,57265,老河口,基本站,32.4333333333333,111.733333333333,132.1,133.1
湖北,57268,谷城,一般站,32.2666666666667,111.616666666667,120,121
湖北,57278,襄阳,基本站,32,112.083333333333,163.4,164.4
湖北,57279,枣阳,基本站,32.15,112.75,125.5,127
湖北,57355,巴东,基本站,31.0333333333333,110.366666666667,334,335
湖北,57358,秭归,基准站,30.8333333333333,110.966666666667,295.5,296.5
湖北,57359,兴山,基本站,31.35,110.733333333333,336.8,337.8
湖北,57361,保康,一般站,31.8833333333333,111.266666666667,327.7,329.1
湖北,57362,神农架,一般站,31.75,110.666666666667,935.2,941.9
湖北,57363,南漳,基准站,31.8,111.833333333333,151,151.9
湖北,57368,远安,一般站,31.05,111.633333333333,141.5,142.5
湖北,57370,宜城,一般站,31.7333333333333,112.216666666667,67.8,68.8
湖北,57377,荆门,一般站,31,112.216666666667,191.9,184.8
湖北,57378,钟祥,基本站,31.2,112.633333333333,108,108.9
湖北,57381,随州,基本站,31.6166666666667,113.333333333333,116.3,117.3
湖北,57385,广水,一般站,31.6166666666667,113.816666666667,93.3,94.6
湖北,57386,孝昌,一般站,31.25,114,51.6,53.1
湖北,57387,京山,一般站,31,113.133333333333,84.6,80.3
湖北,57388,安陆,一般站,31.2666666666667,113.7,53.7,54.3
湖北,57389,云梦,一般站,31.0333333333333,113.75,32.2,33.7
湖北,57395,大悟,基本站,31.5666666666667,114.116666666667,74.9,71.8
湖北,57398,红安,一般站,31.2833333333333,114.616666666667,74.3,75.3
湖北,57399,麻城,基本站,31.1333333333333,114.95,74.3,75.2
湖北,57439,利川,基本站,30.2833333333333,108.933333333333,1074.1,1075.8
湖北,57445,建始,基本站,30.6,109.716666666667,609.2,605.4
湖北,57447,恩施,基准站,30.2833333333333,109.466666666667,457.1,458
湖北,57453,夷陵区,一般站,30.7666666666667,111.316666666667,115.2,116.4
湖北,57458,五峰,基本站,30.2,110.666666666667,619.9,620.7
湖北,57460,当阳,一般站,30.8166666666667,111.783333333333,91.8,92.9
湖北,57461,宜昌,基本站,30.7333333333333,111.366666666667,256.5,257.5
湖北,57464,长阳,一般站,30.4666666666667,111.183333333333,142.6,143.8
湖北,57465,宜都,一般站,30.3666666666667,111.433333333333,120.1,121.1
湖北,57466,枝江,一般站,30.4333333333333,111.766666666667,50,51
湖北,57469,松滋,一般站,30.1833333333333,111.766666666667,69.5,68.7
湖北,57475,潜江,一般站,30.4,112.9,31.2,39.2
湖北,57476,荆州,基本站,30.35,112.15,31.8,33.4
湖北,57477,公安,一般站,30.0666666666667,112.216666666667,38.4,39.3
湖北,57481,应城,一般站,30.95,113.566666666667,30.4,31.9
湖北,57482,孝感,基准站,30.9,113.95,25.5,26.3
湖北,57483,天门,基本站,30.6666666666667,113.133333333333,31.9,32.8
湖北,57484,沙洋,一般站,30.7333333333333,112.55,57.2,58.3
湖北,57485,仙桃,一般站,30.3,113.483333333333,23.7,24.9
湖北,57486,汉川,一般站,30.65,113.85,25,26
湖北,57489,蔡甸,一般站,30.5166666666667,114,23.6,24.9
湖北,57491,黄陂,一般站,30.8666666666667,114.4,31.4,32.3
湖北,57492,新洲,一般站,30.8333333333333,114.833333333333,40.7,41.6
湖北,57493,江夏,基本站,30.35,114.333333333333,73.5,74.4
湖北,57494,武汉,基本站,30.6,114.05,23.6,24.6
湖北,57495,团风,一般站,30.6666666666667,114.883333333333,28.1,29.6
湖北,57496,鄂州,一般站,30.25,114.616666666667,35.3,36.5
湖北,57498,黄冈,一般站,30.5166666666667,114.933333333333,26.2,26.9
湖北,57499,大冶,一般站,30.0666666666667,114.883333333333,40.3,37.3
湖北,57540,咸丰,一般站,29.6833333333333,109.15,776.9,771.8
湖北,57541,宣恩,一般站,30,109.483333333333,532.5,535.6
湖北,57543,鹤峰,一般站,29.9,110.033333333333,539.8,540.8
湖北,57545,来凤,基本站,29.5333333333333,109.416666666667,502.8,503.8
湖北,57571,石首,一般站,29.6666666666667,112.416666666667,37.4,38.4
湖北,57573,监利,基本站,29.8333333333333,112.9,30,35.1
湖北,57581,洪湖,基本站,29.8166666666667,113.45,27.4,28.4
湖北,57582,赤壁,一般站,29.7166666666667,113.883333333333,46.9,41.9
湖北,57583,嘉鱼,基本站,29.9166666666667,113.966666666667,61.7,62.6
湖北,57586,崇阳,一般站,29.5333333333333,114.033333333333,78.5,80.5
湖北,57589,通城,一般站,29.2666666666667,113.883333333333,146.2,147.2
湖北,57590,咸宁,一般站,29.85,114.366666666667,98.8,97.8
湖北,57595,通山,基本站,29.6,114.5,76.1,76.6
湖北,57596,金沙,一般站,29.6333333333333,114.2,751.4,752.3
湖北,58401,罗田,一般站,30.75,115.4,123.1,124.6
湖北,58402,英山,基本站,30.7333333333333,115.666666666667,123.8,128.6
湖北,58404,浠水,一般站,30.4666666666667,115.216666666667,61.8,63.3
湖北,58407,黄石,基本站,30.2333333333333,115.033333333333,32.2,33.2
湖北,58408,蕲春,一般站,30.2333333333333,115.433333333333,35.1,36.3
湖北,58409,黄梅,一般站,30.1,115.933333333333,32,33.6
湖北,58500,阳新,基本站,29.9,115.216666666667,57,58.2
湖北,58501,武穴,一般站,29.9166666666667,115.633333333333,23.5,24.9
湖南,57544,龙山,一般站,29.4666666666667,109.45,488.7,489.7
湖南,57554,桑植,基本站,29.4,110.166666666667,322.2,320.9
湖南,57558,张家界,一般站,29.1333333333333,110.466666666667,183.5,184.5
湖南,57562,石门,基准站,29.5833333333333,111.366666666667,116.9,117.9
湖南,57564,慈利,一般站,29.4333333333333,111.133333333333,103,104
湖南,57565,澧县,一般站,29.6666666666667,111.716666666667,38.1,39.2
湖南,57566,临澧,一般站,29.45,111.65,51.5,52.5
湖南,57574,南县,基本站,29.3666666666667,112.4,36,37.1
湖南,57575,华容,一般站,29.5166666666667,112.55,31,32.1
湖南,57577,安乡,一般站,29.4,112.166666666667,36.9,37.9
湖南,57584,岳阳,基本站,29.3833333333333,113.083333333333,53,54
湖南,57585,临湘,一般站,29.4833333333333,113.45,60.4,61.6
湖南,57640,花垣,一般站,28.5833333333333,109.45,341,342
湖南,57642,保靖,基本站,28.7,109.65,325.3,326.9
湖南,57643,永顺,一般站,29,109.833333333333,268.2,269.2
湖南,57646,古丈,一般站,28.6166666666667,109.95,302.1,303.1
湖南,57649,吉首,基准站,28.2333333333333,109.683333333333,254.6,255.6
湖南,57655,沅陵,基本站,28.4666666666667,110.4,151.6,152.7
湖南,57657,泸溪,一般站,28.2166666666667,110.2,186,187.1
湖南,57658,辰溪,一般站,28,110.2,152.8,153.8
湖南,57661,桃源,一般站,28.9166666666667,111.483333333333,48.7,49.7
湖南,57662,常德,基本站,29.1166666666667,111.683333333333,150.6,151.4
湖南,57663,汉寿,一般站,28.9166666666667,111.95,31.9,32.9
湖南,57666,桃江,一般站,28.5,112.166666666667,136.9,138.1
湖南,57669,安化,基本站,28.3833333333333,111.216666666667,128.3,129.4
湖南,57671,沅江,基本站,28.85,112.366666666667,37,38.5
湖南,57673,湘阴,基本站,28.6833333333333,112.883333333333,53.2,54.1
湖南,57674,赫山,一般站,28.5666666666667,112.383333333333,46.3,47.8
湖南,57678,宁乡,一般站,28.25,112.55,74.7,76.3
湖南,57679,马坡岭,一般站,28.2166666666667,113.2,101.4,102.6
湖南,57680,汨罗,一般站,28.85,113.1,82.5,83.6
湖南,57682,平江,基本站,28.7166666666667,113.566666666667,106.3,107.5
湖南,57687,长沙,基本站,28.1166666666667,112.783333333333,119,120
湖南,57688,浏阳,一般站,28.15,113.633333333333,101.1,102
湖南,57740,凤凰,一般站,27.95,109.6,349.6,350.6
湖南,57743,麻阳,一般站,27.8666666666667,109.8,176.6,177.6
湖南,57744,新晃,一般站,27.3666666666667,109.166666666667,355.5,356.5
湖南,57745,芷江,基本站,27.45,109.683333333333,272.2,273.2
湖南,57749,怀化,基本站,27.5666666666667,110,257.8,258.8
湖南,57752,溆浦,基本站,27.9166666666667,110.6,204,205
湖南,57754,洪江,一般站,27.2166666666667,109.833333333333,252,253
湖南,57758,洞口,基本站,27.0666666666667,110.583333333333,323.5,324.7
湖南,57760,冷水江,一般站,27.7,111.433333333333,249.2,250.7
湖南,57761,新化,基本站,27.75,111.3,211.9,213.1
湖南,57762,涟源,一般站,27.6833333333333,111.7,165,166
湖南,57763,娄底,一般站,27.6833333333333,112,205.8,207
湖南,57766,邵阳市,基本站,27.1833333333333,111.45,311,312.3
湖南,57767,隆回,一般站,27.1166666666667,111,308.4,309.4
湖南,57768,新邵,一般站,27.3166666666667,111.45,242.5,244
湖南,57769,邵东,一般站,27.2333333333333,111.733333333333,252.6,254.1
湖南,57771,韶山,一般站,27.9333333333333,112.533333333333,88.3,89.3
湖南,57772,湘乡,一般站,27.75,112.5,86.9,88.1
湖南,57773,湘潭,一般站,27.8833333333333,112.833333333333,63.8,65
湖南,57774,双峰,基本站,27.45,112.166666666667,100,101.3
湖南,57776,南岳,基准站,27.3,112.7,1265.9,1265.1
湖南,57777,衡山,一般站,27.2333333333333,112.866666666667,63.3,64.8
湖南,57778,衡东,一般站,27.1,112.95,70.3,71.7
湖南,57779,攸县,基本站,27,113.35,102.5,100.6
湖南,57780,株洲,基本站,27.8666666666667,113.166666666667,74.6,75.8
湖南,57781,醴陵,一般站,27.65,113.5,74.4,75.6
湖南,57841,靖州,基本站,26.5666666666667,109.666666666667,320.3,321.3
湖南,57842,会同,一般站,26.8833333333333,109.716666666667,281.4,282.4
湖南,57845,通道,基本站,26.1666666666667,109.783333333333,397.5,398.8
湖南,57846,绥宁,一般站,26.5833333333333,110.15,310.3,311.9
湖南,57851,新宁,一般站,26.4666666666667,110.833333333333,346.1,347.1
湖南,57853,武冈,基本站,26.7333333333333,110.633333333333,341,342.2
湖南,57857,城步,基本站,26.3666666666667,110.316666666667,477.7,479.2
湖南,57860,邵阳县,基准站,27,111.283333333333,283.3,284.3
湖南,57865,冷水滩,一般站,26.5,111.616666666667,192.8,193.8
湖南,57866,永州,基本站,26.2333333333333,111.616666666667,172.6,173.4
湖南,57867,东安,一般站,26.4,111.283333333333,169,170
湖南,57868,祁阳,一般站,26.6,111.866666666667,113.2,114.6
湖南,57870,祁东,一般站,26.8,112.1,151.6,153.1
湖南,57871,衡阳县,一般站,26.9833333333333,112.366666666667,90.8,92.3
湖南,57872,衡阳,基本站,26.9,112.6,104.9,105.9
湖南,57874,常宁,基准站,26.4166666666667,112.4,116.6,117.8
湖南,57875,衡南,一般站,26.75,112.683333333333,137,138.4
湖南,57876,耒阳,一般站,26.4333333333333,112.833333333333,135,136.2
湖南,57881,安仁,一般站,26.7166666666667,113.433333333333,101.8,103
湖南,57882,茶陵,一般站,26.7833333333333,113.55,136.2,137.4
湖南,57886,炎陵,一般站,26.4833333333333,113.8,268.8,265.8
湖南,57887,永兴,一般站,26.1333333333333,113.116666666667,167.6,168.8
湖南,57889,桂东,基本站,26.0833333333333,113.95,835.9,837.1
湖南,57962,双牌,一般站,25.9666666666667,111.65,167.8,168.8
湖南,57965,道县,基本站,25.5333333333333,111.6,192.2,193
湖南,57966,宁远,一般站,25.6,111.966666666667,244.2,244.9
湖南,57969,江永,一般站,25.2833333333333,111.316666666667,269,270
湖南,57971,新田,一般站,25.9166666666667,112.2,224.2,225.2
湖南,57972,郴州,基本站,25.7333333333333,112.966666666667,368.8,370.1
湖南,57973,桂阳,一般站,25.75,112.716666666667,329.1,330.3
湖南,57974,嘉禾,基本站,25.5833333333333,112.366666666667,214.5,215.4
湖南,57975,蓝山,一般站,25.3833333333333,112.2,277,278
湖南,57976,宜章,一般站,25.4,112.933333333333,222.8,224.2
湖南,57978,临武,一般站,25.2666666666667,112.55,292,293.2
湖南,57981,资兴,一般站,25.9666666666667,113.216666666667,139.3,140.5
湖南,57985,汝城,一般站,25.55,113.683333333333,609.8,611
湖南,59063,江华,一般站,25.1833333333333,111.566666666667,265.7,266.7
吉林,50936,白城,基准站,45.6333333333333,122.833333333333,155.3,156.2
吉林,50939,洮南,一般站,45.3333333333333,122.816666666667,150.8,154.9
吉林,50940,镇赉,一般站,45.85,123.166666666667,141.1,142
吉林,50945,大安,基本站,45.5,124.233333333333,138.1,139.7
吉林,50946,松原,一般站,45.1833333333333,124.833333333333,139.8,141.3
吉林,50948,乾安,基本站,45,124.016666666667,146.3,147.9
吉林,50949,前郭,基本站,45.0833333333333,124.866666666667,136.2,137.7
吉林,54041,通榆,基本站,44.8,123.066666666667,150,151.5
吉林,54049,长岭,基本站,44.25,123.966666666667,188.9,190.4
吉林,54063,扶余,基本站,44.9666666666667,126,196.8,198.3
吉林,54064,农安,基本站,44.3833333333333,125.15,170.2,171.7
吉林,54065,德惠,一般站,44.5333333333333,125.65,169.1,170.4
吉林,54069,九台,一般站,44.1166666666667,125.8,173.6,174.6
吉林,54072,榆树,一般站,44.85,126.516666666667,196.5,198.4
吉林,54076,舒兰,一般站,44.3833333333333,126.933333333333,268.1,269.3
吉林,54142,双辽,基本站,43.5,123.533333333333,114.9,116.7
吉林,54154,梨树,一般站,43.35,124.3,160.2,160.6
吉林,54155,孤家子,一般站,43.6666666666667,124.233333333333,144.2,145
吉林,54156,公主岭,一般站,43.5166666666667,124.8,200.4,201.2
吉林,54157,四平,基本站,43.1166666666667,124.383333333333,179.5,181
吉林,54161,长春,基准站,43.9,125.216666666667,236.8,237.8
吉林,54164,伊通,一般站,43.35,125.283333333333,248.1,249.2
吉林,54165,双阳,基本站,43.55,125.633333333333,219.5,220.5
吉林,54169,烟筒山,一般站,43.3,126.016666666667,271.6,273.1
吉林,54171,永吉,基本站,43.7,126.516666666667,229.5,231.3
吉林,54172,吉林城郊,一般站,43.8666666666667,126.533333333333,290.3,291.7
吉林,54181,蛟河,基本站,43.7,127.333333333333,295,296.8
吉林,54186,敦化,基准站,43.3666666666667,128.2,524.9,526
吉林,54187,安图,一般站,43.1166666666667,128.916666666667,366.6,367.8
吉林,54192,罗子沟,一般站,43.7,130.266666666667,384.6,386
吉林,54195,汪清,基本站,43.3,129.783333333333,244.8,246.2
吉林,54260,辽源,基本站,42.9166666666667,125.083333333333,252.9,254.4
吉林,54261,东丰,一般站,42.6666666666667,125.466666666667,345.3,345.8
吉林,54263,磐石,基本站,42.9666666666667,126.083333333333,351.2,352.8
吉林,54266,梅河口,基本站,42.5333333333333,125.633333333333,340.5,342.2
吉林,54267,柳河,一般站,42.25,125.733333333333,362.3,363.2
吉林,54273,桦甸,基本站,42.9833333333333,126.75,263.3,264.8
吉林,54274,辉南,一般站,42.6833333333333,125.983333333333,306.7,308.3
吉林,54276,靖宇,基本站,42.4,126.8,570,570.7
吉林,54279,江源,一般站,42.05,126.583333333333,544.4,545.4
吉林,54284,东岗,基准站,42.15,127.5,774.2,775.4
吉林,54285,二道,基本站,42.4166666666667,128.116666666667,721.4,722.4
吉林,54286,和龙 ,基本站,42.5333333333333,129,475.6,477.1
吉林,54290,龙井,一般站,42.7666666666667,129.4,241.1,242.6
吉林,54291,珲春,一般站,42.9,130.283333333333,36.5,37.8
吉林,54292,延吉,基本站,42.8666666666667,129.5,257.3,259.1
吉林,54293,图们,一般站,42.95,129.833333333333,142.8,144.1
吉林,54362,通化县,一般站,41.6666666666667,125.733333333333,380.1,381.3
吉林,54363,通化 ,基本站,41.6833333333333,125.9,402.9,404.6
吉林,54371,白山,一般站,41.9333333333333,126.433333333333,520.6,521.8
吉林,54374,临江,基本站,41.8,126.883333333333,379.7,381.3
吉林,54377,集安,基本站,41.15,126.216666666667,225.1,226.1
吉林,54386,长白,基本站,41.4166666666667,128.183333333333,775,776.5
吉林,54287,天池,基本站,42.0166666666667,128.083333333333,2623,2623.9
江苏,58012,丰县,一般站,34.6666666666667,116.65,42,43.1
江苏,58013,沛县,一般站,34.75,116.9,36.5,37.6
江苏,58026,邳州,基本站,34.4,118.016666666667,25.7,27
江苏,58027,徐州,基本站,34.2833333333333,117.15,41.2,42.3
江苏,58035,新沂,一般站,34.3333333333333,118.35,29.3,30.5
江苏,58036,东海,一般站,34.55,118.716666666667,32.9,34.1
江苏,58038,沭阳,基本站,34.0833333333333,118.783333333333,10.4,11.6
江苏,58040,赣榆,基本站,34.85,119.133333333333,5.3,6.4
江苏,58041,西连岛,一般站,34.7833333333333,119.433333333333,26.9,28
江苏,58044,连云港,一般站,34.5333333333333,119.233333333333,4.7,5.9
江苏,58045,响水,一般站,34.2,119.6,4.8,8.4
江苏,58047,灌云,基本站,34.25,119.233333333333,4.8,5.3
江苏,58048,灌南,一般站,34.1166666666667,119.35,4.2,5.6
江苏,58049,滨海,一般站,34.0166666666667,119.8,4.1,5.3
江苏,58130,睢宁,基本站,33.9333333333333,117.95,23.8,25
江苏,58131,宿迁,一般站,33.9666666666667,118.216666666667,25,26.2
江苏,58132,泗阳,一般站,33.7166666666667,118.683333333333,14.5,15.7
江苏,58135,泗洪,基本站,33.4833333333333,118.216666666667,16.9,18.1
江苏,58138,盱眙,基本站,32.9833333333333,118.516666666667,40.8,41.9
江苏,58139,洪泽,一般站,33.3,118.916666666667,10.6,12
江苏,58140,涟水,一般站,33.7666666666667,119.3,9.1,10.3
江苏,58141,淮安,基准站,33.6333333333333,118.933333333333,12.5,13.7
江苏,58143,阜宁,基本站,33.8,119.85,4.8,5.8
江苏,58145,楚州,一般站,33.5,119.15,7.4,8.6
江苏,58146,建湖,一般站,33.4666666666667,119.766666666667,3,4
江苏,58147,金湖,一般站,32.9833333333333,118.966666666667,24.2,25.3
江苏,58148,宝应,一般站,33.2666666666667,119.35,3.3,4.3
江苏,58150,射阳,基本站,33.75,120.3,1.8,3
江苏,58154,盐都,一般站,33.3166666666667,120.1,4,4.8
江苏,58158,大丰,基本站,33.1666666666667,120.45,3.1,4.1
江苏,58235,六合,一般站,32.3666666666667,118.85,10.4,11.6
江苏,58237,浦口,一般站,32.0666666666667,118.583333333333,46.6,47.7
江苏,58238,南京,基准站,31.9333333333333,118.9,35.2,36.3
江苏,58241,高邮,基本站,32.8,119.45,5.4,6.5
江苏,58242,仪征,一般站,32.3,119.166666666667,22.5,23.5
江苏,58243,兴化,一般站,32.95,119.816666666667,3,4.5
江苏,58244,江都,一般站,32.45,119.583333333333,5.2,6.3
江苏,58245,扬州,一般站,32.4166666666667,119.416666666667,9.9,10.9
江苏,58246,泰州,一般站,32.55,120,2.6,3.8
江苏,58247,扬中,一般站,32.2666666666667,119.8,3.2,4.3
江苏,58249,泰兴,一般站,32.1666666666667,120,6,7.3
江苏,58250,姜堰,一般站,32.5166666666667,120.15,6.2,7.3
江苏,58251,东台,基本站,32.85,120.283333333333,3.3,4.5
江苏,58252,丹徒,基本站,32.1833333333333,119.466666666667,27.3,28.4
江苏,58254,海安,一般站,32.5166666666667,120.45,5.4,6.5
江苏,58255,如皋,基本站,32.3666666666667,120.566666666667,6.4,7.5
江苏,58257,靖江,一般站,31.9833333333333,120.25,4.3,5.5
江苏,58259,南通,基本站,32.0833333333333,120.983333333333,4.8,5.9
江苏,58264,如东,一般站,32.3333333333333,121.183333333333,3.4,4.6
江苏,58265,吕泗,基准站,32.0666666666667,121.6,3.6,5
江苏,58268,通州,一般站,32.1,121.083333333333,4.4,5.5
江苏,58269,启东,一般站,31.7833333333333,121.65,3.3,4.4
江苏,58339,高淳,一般站,31.3333333333333,118.9,15.2,16.4
江苏,58340,溧水,一般站,31.6,119.066666666667,30.2,31.4
江苏,58341,丹阳,一般站,31.9833333333333,119.6,6.6,7.7
江苏,58342,金坛,一般站,31.7166666666667,119.55,6.9,8.2
江苏,58343,常州,基本站,31.8833333333333,119.983333333333,4.4,5.5
江苏,58344,句容,一般站,31.9666666666667,119.2,36,37.1
江苏,58345,溧阳,基本站,31.4333333333333,119.483333333333,5.9,6.3
江苏,58346,宜兴,一般站,31.3333333333333,119.816666666667,16.4,17.6
江苏,58349,苏州,一般站,31.4166666666667,120.566666666667,8,9.1
江苏,58351,江阴,一般站,31.9,120.3,4.2,5.4
江苏,58352,常熟,一般站,31.65,120.766666666667,4.5,5.7
江苏,58353,张家港,一般站,31.8666666666667,120.566666666667,11.5,12.5
江苏,58354,无锡,基本站,31.6166666666667,120.35,3.2,4.2
江苏,58356,昆山,基本站,31.4,121,3.2,4.4
江苏,58358,东山,基本站,31.0666666666667,120.433333333333,16.7,17.8
江苏,58359,吴江,一般站,31.1333333333333,120.616666666667,4.7,5.8
江苏,58360,海门,一般站,31.9166666666667,121.2,3.3,4.4
江苏,58377,太仓,一般站,31.5166666666667,121.1,5.7,6.7
江西,57598,修水,基本站,29.0333333333333,114.583333333333,146.8,147.9
江西,57694,铜鼓,一般站,28.5333333333333,114.383333333333,259.8,261
江西,57696,宜丰,基本站,28.4,114.783333333333,91.7,92.9
江西,57698,万载,一般站,28.1,114.433333333333,122.5,124
江西,57699,上高,一般站,28.2333333333333,114.916666666667,66.6,67.8
江西,57786,萍乡,一般站,27.6333333333333,113.85,117.5,118.7
江西,57789,莲花,基本站,27.1333333333333,113.95,194.5,195.7
江西,57792,分宜,一般站,27.8166666666667,114.683333333333,93.7,94.9
江西,57793,宜春,基准站,27.8,114.383333333333,131.3,132.3
江西,57796,新余,一般站,27.8333333333333,114.883333333333,189.3,190.3
