adcode,formatted_address,city_name,province,city,district,lon,lat
140928,山西省忻州市五寨县,五寨县,山西省,忻州市,五寨县,111.846905,38.910726
140929,山西省忻州市岢岚县,岢岚县,山西省,忻州市,岢岚县,111.57285,38.70418
140930,山西省忻州市河曲县,河曲县,山西省,忻州市,河曲县,111.138472,39.384482
140931,山西省忻州市保德县,保德县,山西省,忻州市,保德县,111.086564,39.022488
140932,山西省忻州市偏关县,偏关县,山西省,忻州市,偏关县,111.508831,39.436306
140981,山西省忻州市原平市,原平市,山西省,忻州市,原平市,112.711059,38.731402
141000,山西省临汾市,临汾市,山西省,临汾市,,111.518976,36.088005
141001,山西省临汾市市辖区,临汾市市辖区,山西省,临汾市,,111.518976,36.088005
141002,山西省临汾市尧都区,尧都区,山西省,临汾市,尧都区,111.579554,36.078841
141021,山西省临汾市曲沃县,曲沃县,山西省,临汾市,曲沃县,111.475861,35.641087
141022,山西省临汾市翼城县,翼城县,山西省,临汾市,翼城县,111.718951,35.738576
141023,山西省临汾市襄汾县,襄汾县,山西省,临汾市,襄汾县,111.441725,35.876293
141024,山西省临汾市洪洞县,洪洞县,山西省,临汾市,洪洞县,111.674966,36.253748
141025,山西省临汾市古县,古县,山西省,临汾市,古县,111.920466,36.266914
141026,山西省临汾市安泽县,安泽县,山西省,临汾市,安泽县,112.250144,36.147787
141027,山西省临汾市浮山县,浮山县,山西省,临汾市,浮山县,111.848883,35.968124
141028,山西省临汾市吉县,吉县,山西省,临汾市,吉县,110.681763,36.098188
141029,山西省临汾市乡宁县,乡宁县,山西省,临汾市,乡宁县,110.847021,35.970389
141030,山西省临汾市大宁县,大宁县,山西省,临汾市,大宁县,110.752903,36.465133
141031,山西省临汾市隰县,隰县,山西省,临汾市,隰县,110.940638,36.693331
141032,山西省临汾市永和县,永和县,山西省,临汾市,永和县,110.632007,36.759507
141033,山西省临汾市蒲县,蒲县,山西省,临汾市,蒲县,111.096439,36.411827
141034,山西省临汾市汾西县,汾西县,山西省,临汾市,汾西县,111.563951,36.652854
141081,山西省临汾市侯马市,侯马市,山西省,临汾市,侯马市,111.372002,35.619105
141082,山西省临汾市霍州市,霍州市,山西省,临汾市,霍州市,111.755398,36.568931
141100,山西省吕梁市,吕梁市,山西省,吕梁市,,111.144319,37.518314
141101,山西省吕梁市市辖区,吕梁市市辖区,山西省,吕梁市,,111.144319,37.518314
141102,山西省吕梁市离石区,离石区,山西省,吕梁市,离石区,111.150733,37.517641
141121,山西省吕梁市文水县,文水县,山西省,吕梁市,文水县,112.028866,37.438102
141122,山西省吕梁市交城县,交城县,山西省,吕梁市,交城县,112.155841,37.55197
141123,山西省吕梁市兴县,兴县,山西省,吕梁市,兴县,111.127668,38.46239
141124,山西省吕梁市临县,临县,山西省,吕梁市,临县,110.992094,37.950758
141125,山西省吕梁市柳林县,柳林县,山西省,吕梁市,柳林县,110.889071,37.429832
141126,山西省吕梁市石楼县,石楼县,山西省,吕梁市,石楼县,110.834561,36.997412
141127,山西省吕梁市岚县,岚县,山西省,吕梁市,岚县,111.671917,38.279299
141128,山西省吕梁市方山县,方山县,山西省,吕梁市,方山县,111.244098,37.894631
141129,山西省吕梁市中阳县,中阳县,山西省,吕梁市,中阳县,111.179657,37.357058
141130,山西省吕梁市交口县,交口县,山西省,吕梁市,交口县,111.181151,36.982186
141181,山西省吕梁市孝义市,孝义市,山西省,吕梁市,孝义市,111.778818,37.146294
141182,山西省吕梁市汾阳市,汾阳市,山西省,吕梁市,汾阳市,111.769894,37.261564
150000,内蒙古自治区,内蒙古自治区,内蒙古自治区,,,111.765617,40.817498
150100,内蒙古自治区呼和浩特市,呼和浩特市,内蒙古自治区,呼和浩特市,,111.74918,40.842585
150101,内蒙古自治区呼和浩特市市辖区,呼和浩特市市辖区,内蒙古自治区,呼和浩特市,,111.74918,40.842585
150102,内蒙古自治区呼和浩特市新城区,新城区,内蒙古自治区,呼和浩特市,新城区,111.665544,40.858289
150103,内蒙古自治区呼和浩特市回民区,回民区,内蒙古自治区,呼和浩特市,回民区,111.623692,40.808608
150104,内蒙古自治区呼和浩特市玉泉区,玉泉区,内蒙古自治区,呼和浩特市,玉泉区,111.673881,40.753655
150105,内蒙古自治区呼和浩特市赛罕区,赛罕区,内蒙古自治区,呼和浩特市,赛罕区,111.701857,40.792097
150121,内蒙古自治区呼和浩特市土默特左旗,土默特左旗,内蒙古自治区,呼和浩特市,土默特左旗,111.163902,40.729573
150122,内蒙古自治区呼和浩特市托克托县,托克托县,内蒙古自治区,呼和浩特市,托克托县,111.194313,40.277431
150123,内蒙古自治区呼和浩特市和林格尔县,和林格尔县,内蒙古自治区,呼和浩特市,和林格尔县,111.821843,40.378787
150124,内蒙古自治区呼和浩特市清水河县,清水河县,内蒙古自治区,呼和浩特市,清水河县,111.647609,39.921095
150125,内蒙古自治区呼和浩特市武川县,武川县,内蒙古自治区,呼和浩特市,武川县,111.451303,41.096471
150200,内蒙古自治区包头市,包头市,内蒙古自治区,包头市,,109.840347,40.657449
150201,内蒙古自治区包头市市辖区,包头市市辖区,内蒙古自治区,包头市,,109.840347,40.657449
150202,内蒙古自治区包头市东河区,东河区,内蒙古自治区,包头市,东河区,110.044142,40.575948
150203,内蒙古自治区包头市昆都仑区,昆都仑区,内蒙古自治区,包头市,昆都仑区,109.838178,40.642236
150204,内蒙古自治区包头市青山区,青山区,内蒙古自治区,包头市,青山区,109.901572,40.643246
150205,内蒙古自治区包头市石拐区,石拐区,内蒙古自治区,包头市,石拐区,110.060686,40.676645
150206,内蒙古自治区包头市白云鄂博矿区,白云鄂博矿区,内蒙古自治区,包头市,白云鄂博矿区,109.97016,41.769246
150207,内蒙古自治区包头市九原区,九原区,内蒙古自治区,包头市,九原区,109.968122,40.600581
150221,内蒙古自治区包头市土默特右旗,土默特右旗,内蒙古自治区,包头市,土默特右旗,110.524263,40.569426
150222,内蒙古自治区包头市固阳县,固阳县,内蒙古自治区,包头市,固阳县,110.060514,41.034106
150223,内蒙古自治区包头市达尔罕茂明安联合旗,达尔罕茂明安联合旗,内蒙古自治区,包头市,达尔罕茂明安联合旗,110.432626,41.698992
150300,内蒙古自治区乌海市,乌海市,内蒙古自治区,乌海市,,106.794249,39.655388
150301,内蒙古自治区乌海市市辖区,乌海市市辖区,内蒙古自治区,乌海市,,106.794249,39.655388
150302,内蒙古自治区乌海市海勃湾区,海勃湾区,内蒙古自治区,乌海市,海勃湾区,106.822779,39.691156
150303,内蒙古自治区乌海市海南区,海南区,内蒙古自治区,乌海市,海南区,106.891424,39.441364
150304,内蒙古自治区乌海市乌达区,乌达区,内蒙古自治区,乌海市,乌达区,106.726099,39.505925
150400,内蒙古自治区赤峰市,赤峰市,内蒙古自治区,赤峰市,,118.886856,42.257817
150401,内蒙古自治区赤峰市市辖区,赤峰市市辖区,内蒙古自治区,赤峰市,,118.886856,42.257817
150402,内蒙古自治区赤峰市红山区,红山区,内蒙古自治区,赤峰市,红山区,118.967296,42.271963
150403,内蒙古自治区赤峰市元宝山区,元宝山区,内蒙古自治区,赤峰市,元宝山区,119.288611,42.038902
150404,内蒙古自治区赤峰市松山区,松山区,内蒙古自治区,赤峰市,松山区,118.933235,42.284008
150421,内蒙古自治区赤峰市阿鲁科尔沁旗,阿鲁科尔沁旗,内蒙古自治区,赤峰市,阿鲁科尔沁旗,120.0657,43.872299
150422,内蒙古自治区赤峰市巴林左旗,巴林左旗,内蒙古自治区,赤峰市,巴林左旗,119.37949,43.971126
150423,内蒙古自治区赤峰市巴林右旗,巴林右旗,内蒙古自治区,赤峰市,巴林右旗,118.66518,43.534414
150424,内蒙古自治区赤峰市林西县,林西县,内蒙古自治区,赤峰市,林西县,118.05545,43.61812
150425,内蒙古自治区赤峰市克什克腾旗,克什克腾旗,内蒙古自治区,赤峰市,克什克腾旗,117.545798,43.264989
150426,内蒙古自治区赤峰市翁牛特旗,翁牛特旗,内蒙古自治区,赤峰市,翁牛特旗,119.00658,42.936188
150428,内蒙古自治区赤峰市喀喇沁旗,喀喇沁旗,内蒙古自治区,赤峰市,喀喇沁旗,118.701938,41.927364
150429,内蒙古自治区赤峰市宁城县,宁城县,内蒙古自治区,赤峰市,宁城县,118.557602,41.415477
150430,内蒙古自治区赤峰市敖汉旗,敖汉旗,内蒙古自治区,赤峰市,敖汉旗,119.921604,42.290782
150500,内蒙古自治区通辽市,通辽市,内蒙古自治区,通辽市,,122.243444,43.65289
150501,内蒙古自治区通辽市市辖区,通辽市市辖区,内蒙古自治区,通辽市,,122.243444,43.65289
150502,内蒙古自治区通辽市科尔沁区,科尔沁区,内蒙古自治区,通辽市,科尔沁区,122.255675,43.623077
150521,内蒙古自治区通辽市科尔沁左翼中旗,科尔沁左翼中旗,内蒙古自治区,通辽市,科尔沁左翼中旗,123.312265,44.126626
150522,内蒙古自治区通辽市科尔沁左翼后旗,科尔沁左翼后旗,内蒙古自治区,通辽市,科尔沁左翼后旗,122.356749,42.935159
150523,内蒙古自治区通辽市开鲁县,开鲁县,内蒙古自治区,通辽市,开鲁县,121.319309,43.601244
150524,内蒙古自治区通辽市库伦旗,库伦旗,内蒙古自治区,通辽市,库伦旗,121.810701,42.735657
150525,内蒙古自治区通辽市奈曼旗,奈曼旗,内蒙古自治区,通辽市,奈曼旗,120.662419,42.845455
150526,内蒙古自治区通辽市扎鲁特旗,扎鲁特旗,内蒙古自治区,通辽市,扎鲁特旗,120.911676,44.556389
150581,内蒙古自治区通辽市霍林郭勒市,霍林郭勒市,内蒙古自治区,通辽市,霍林郭勒市,119.663534,45.531726
150600,内蒙古自治区鄂尔多斯市,鄂尔多斯市,内蒙古自治区,鄂尔多斯市,,109.781327,39.608266
150601,内蒙古自治区鄂尔多斯市市辖区,鄂尔多斯市市辖区,内蒙古自治区,鄂尔多斯市,,109.781327,39.608266
150602,内蒙古自治区鄂尔多斯市东胜区,东胜区,内蒙古自治区,鄂尔多斯市,东胜区,109.963339,39.822507
150603,内蒙古自治区鄂尔多斯市康巴什区,康巴什区,内蒙古自治区,鄂尔多斯市,康巴什区,113.2297105,36.3341475
150621,内蒙古自治区鄂尔多斯市达拉特旗,达拉特旗,内蒙古自治区,鄂尔多斯市,达拉特旗,110.033833,40.412438
150622,内蒙古自治区鄂尔多斯市准格尔旗,准格尔旗,内蒙古自治区,鄂尔多斯市,准格尔旗,111.240171,39.864362
150623,内蒙古自治区鄂尔多斯市鄂托克前旗,鄂托克前旗,内蒙古自治区,鄂尔多斯市,鄂托克前旗,107.477515,38.182362
150624,内蒙古自治区鄂尔多斯市鄂托克旗,鄂托克旗,内蒙古自治区,鄂尔多斯市,鄂托克旗,107.976161,39.08965
150625,内蒙古自治区鄂尔多斯市杭锦旗,杭锦旗,内蒙古自治区,鄂尔多斯市,杭锦旗,108.736208,39.833309
150626,内蒙古自治区鄂尔多斯市乌审旗,乌审旗,内蒙古自治区,鄂尔多斯市,乌审旗,108.817607,38.604136
150627,内蒙古自治区鄂尔多斯市伊金霍洛旗,伊金霍洛旗,内蒙古自治区,鄂尔多斯市,伊金霍洛旗,109.74774,39.56466
150700,内蒙古自治区呼伦贝尔市,呼伦贝尔市,内蒙古自治区,呼伦贝尔市,,119.765744,49.211574
150701,内蒙古自治区呼伦贝尔市市辖区,呼伦贝尔市市辖区,内蒙古自治区,呼伦贝尔市,,119.765744,49.211574
150702,内蒙古自治区呼伦贝尔市海拉尔区,海拉尔区,内蒙古自治区,呼伦贝尔市,海拉尔区,119.736279,49.212189
150703,内蒙古自治区呼伦贝尔市扎赉诺尔区,扎赉诺尔区,内蒙古自治区,呼伦贝尔市,扎赉诺尔区,117.670248,49.510375
150721,内蒙古自治区呼伦贝尔市阿荣旗,阿荣旗,内蒙古自治区,呼伦贝尔市,阿荣旗,123.45905,48.126585
150722,内蒙古自治区呼伦贝尔市莫力达瓦达斡尔族自治旗,莫力达瓦达斡尔族自治旗,内蒙古自治区,呼伦贝尔市,莫力达瓦达斡尔族自治旗,124.519023,48.477729
150723,内蒙古自治区呼伦贝尔市鄂伦春自治旗,鄂伦春自治旗,内蒙古自治区,呼伦贝尔市,鄂伦春自治旗,123.726201,50.591842
150724,内蒙古自治区呼伦贝尔市鄂温克族自治旗,鄂温克族自治旗,内蒙古自治区,呼伦贝尔市,鄂温克族自治旗,119.755213,49.146588
150725,内蒙古自治区呼伦贝尔市陈巴尔虎旗,陈巴尔虎旗,内蒙古自治区,呼伦贝尔市,陈巴尔虎旗,119.424026,49.328916
150726,内蒙古自治区呼伦贝尔市新巴尔虎左旗,新巴尔虎左旗,内蒙古自治区,呼伦贝尔市,新巴尔虎左旗,118.26982,48.218241
150727,内蒙古自治区呼伦贝尔市新巴尔虎右旗,新巴尔虎右旗,内蒙古自治区,呼伦贝尔市,新巴尔虎右旗,116.82369,48.672101
150781,内蒙古自治区呼伦贝尔市满洲里市,满洲里市,内蒙古自治区,呼伦贝尔市,满洲里市,117.37853,49.597841
150782,内蒙古自治区呼伦贝尔市牙克石市,牙克石市,内蒙古自治区,呼伦贝尔市,牙克石市,120.735775,49.293222
150783,内蒙古自治区呼伦贝尔市扎兰屯市,扎兰屯市,内蒙古自治区,呼伦贝尔市,扎兰屯市,122.737467,48.013733
